Id,Entidad financiera,Dirección,Localidad,CP,Telediscado,Teléfono,Fax,Caj.Aut.,Latitud,Longitud
1134,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 56 930,LA PLATA,B1910TKW,,,,NO,-34.923971,-57.952301
1135,BANCO DE LA NACION ARGENTINA,CALLE 57 831,LA PLATA,B1900BNG,,,,NO,-34.922868,-579.49467
1136,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 6 122,LA PLATA,B1914IQB,,,,NO,-34.902921,-57.963332
1137,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 6 920,LA PLATA,B1914IQA,,,,NO,-34.914734,-57.947453
1138,BANCO DE LA NACION ARGENTINA,CALLE 60,LA PLATA,B1900CUB,,,,NO,34.855815,-566.899999
1139,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 60 2562,LA PLATA,B1900BXI,,,,NO,-34.957817,-57.981915
1140,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 67 302,LA PLATA,B1906DLQ,221,4820049,4228258,NO,-34.92135,-57.927423
1141,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 67 302 Y AV. 1,LA PLATA,B1906DLQ,,,,NO,-34.921291,-57.927391
1142,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 7 2050,LA PLATA,B1914IID,,,,NO,-34.919593,-57.943195
1143,BANCO BBVA ARGENTINA S.A.,CALLE 7 21,LA PLATA,B1900AJY,,,,NO,-34.900959,-57.968449
1144,COMPAÑIA FINANCIERA ARGENTINA S.A.,CALLE 7 725,LA PLATA,B1900AJY,,,,NO,-34.899266,-57.938297
1145,BANCO DE LA NACION ARGENTINA,CALLE 7 826,LA PLATA,B1900TFY,,,,NO,-34.913993,-579.50817
1146,BANCO DE LA NACION ARGENTINA,CALLE 7 826,LA PLATA,B1900TFY,,,,NO,-34.91399,-579.50817
1147,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,CALLE 7 875,LA PLATA,B1900TFX,,,,NO,-34.914588,-57.950099
1148,BANCO SANTANDER ARGENTINA S.A.,CALLE 7 S/N PB DPTO: 1 Y CALLE 42,LA PLATA,B1906EFR,,,,NO,34.908434,57.958331
1149,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 72 186,LA PLATA,B1904ELT,,,,NO,-34.917641,-57.91349
1150,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 8,LA PLATA,B1914FBT,,,,NO,-34.916685,-57.949564
1151,BANCO DE LA NACION ARGENTINA,CALLE 8 925,LA PLATA,B1900TFY,,,,NO,-34.916065,-579.50573
1152,BANCO DE LA PROVINCIA DE BUENOS AIRES,CALLE 8 925,LA PLATA,B1906EHS,,,,NO,-34.91583,-57.94847
1153,BANCO SANTANDER ARGENTINA S.A.,CALLE 8 S/N PB DPTO: 1 Y CALLE 50,LA PLATA,B1902CNA,,,,NO,34.915819,57.950859
1154,BANCO SUPERVIELLE S.A.,CALLE N°6 740,LA PLATA,B1906EDP,221,4257792,,NO,-34.9118,-57.9512
1155,BANCO SUPERVIELLE S.A.,CALLE NRO 6 740,LA PLATA,B1906EDP,221,4257792,,NO,-34.9118,-57.9512
1156,BANCO SUPERVIELLE S.A.,CALLE NRO 7 513,LA PLATA,B1902CMK,221,42402778,,NO,-34.6153,-58.4292
1157,BANCO DE LA NACION ARGENTINA,CALLE47 734,LA PLATA,B1900AKF,,,,NO,-34.915609,-57.95477
1158,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,CENTENARIO Y GENERAL BELGRANO,LA PLATA,B1906ETP,,,,NO,-34.894272,-57.99662
1159,BANCO DE LA PROVINCIA DE BUENOS AIRES,DIAGONAL 74 Y CALLE 48,LA PLATA,B1900ANF,221,4232699 int 20867,423699,NO,-34.916829,-57.954628
1160,BANCO DE LA CIUDAD DE BUENOS AIRES,DIAGONAL 74 1446 PB Y CALLE 47,LA PLATA,B1900TBF,221,43298600,,NO,-34.915088,-57.245673
1161,BANCO DE LA CIUDAD DE BUENOS AIRES,DIAGONAL 74 1446 PB Y CALLE 47,LA PLATA,B1900TBF,221,43298600 int 2876,,NO,-34.915088,-57.245673
1162,HSBC BANK ARGENTINA S.A.,DIAGONAL 80 1038,LA PLATA,B1900CCR,221,4229640,,NO,-34.911988,-57.948773
1163,BANCO CREDICOOP COOPERATIVO LIMITADO,DIAGONAL 80 992,LA PLATA,B1900CCP,,,,NO,-34.911384,-57.948792
1164,BANCO DE LA PROVINCIA DE BUENOS AIRES,PLAZA ESPAÑA 187,LA PLATA,B1904DWC,,,,NO,-34.926338,-57.934224
1165,BANCO SANTANDER ARGENTINA S.A.,AV GAONA (COLECTORA ACCESO OESTE SUR) 11024 PB DPTO: 1,LA REJA,B1738GCY,,,,NO,34.620031,58.837311
1166,BANCO SANTANDER ARGENTINA S.A.,AV CROVARA 1169/73 PB DPTO: 1,LA TABLADA,B1751CQL,,,,NO,34.696679,58.535797
1167,BANCO PATAGONIA S.A.,AV. SAN MARTIN 4550,LA TABLADA,B1751AAP,,,,NO,-34.685519,-58.532
1168,BANCO DE LA PROVINCIA DE BUENOS AIRES,BELGRANO,LABARDEN,B7161AHA,,,,NO,-36.947454,-58.10271
1169,BANCO DE LA NACION ARGENTINA,29 DE SETIEMBRE 3901,LANUS,B1826GLC,,,,NO,-34.73534,-583.90179
1170,BANCO SUPERVIELLE S.A.,9 DE JULIO 1745,LANUS,B1820KJM,11,52971230,,NO,-34.7122,-58.3844
1171,BANCO DE LA NACION ARGENTINA,ANATOLE FRANCE 1961,LANUS,B1820ANW,,,,NO,-34.70833,-583.89212
1172,BANCO DE LA NACION ARGENTINA,ANATOLE FRANCE 1961,LANUS,B1820ANW,,,,NO,-34.708333,-583.89212
1173,BANCO SUPERVIELLE S.A.,AV 25 DE MAYO 525,LANUS,B1824NMF,11,42251217,,NO,-33.65802,-65.464075
1174,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV. 9 DE JULIO 1415,LANUS,B1820KJG,,,,NO,-34.709905,-58.38767
1175,BANCO BBVA ARGENTINA S.A.,AV. 9 DE JULIO 2090,LANUS,B1820KJT,,,,NO,-34.714661,-58.380928
1176,BANCO BBVA ARGENTINA S.A.,AV. 9 DE JULIO 2090,LANUS,B1820KJT,11,43407088,,NO,-34.714661,-58.380928
1177,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV. CORONEL DELIA 1502,LANUS,B1824LDF,,,,NO,-34.63922,-58.464378
1178,BANCO DE LA NACION ARGENTINA,AV. HIPOLITO YRIGOYEN 4150,LANUS,B1824AAX,,,,NO,-34.70292,-583.91947
1179,BANCO DE LA NACION ARGENTINA,AV. HIPOLITO YRIGOYEN 4150,LANUS,B1824AAX,,,,NO,-34.702919,-583.91947
1180,BANCO BBVA ARGENTINA S.A.,AV. HIPOLITO YRIGOYEN 4602,LANUS,B1824ABP,,,,NO,-34.708252,-58.391811
1181,BANCO SANTANDER ARGENTINA S.A.,AV. HIPOLITO YRIGOYEN 4627 PB DPTO: 1,LANUS,B1824ABC,,,,NO,34.708634,58.392012
1182,BANCO DE LA CIUDAD DE BUENOS AIRES,H. YRIGOYEN 4773 PB,LANUS,B1824ABD,11,42258364,,NO,-34.710247,-58.392248
1183,BANCO PATAGONIA S.A.,ITUZAINGO 1272,LANUS,B1820KGH,,,,NO,-34.708427,-58.388025
1184,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,RIVADAVIA 2602,LANUS,B1824GGS,,,,NO,-34.690394,-58.420585
1185,BANCO PATAGONIA S.A.,SAN MARTIN 1595,LANUS,B1824EJE,,,,NO,-34.689744,-58.402231
1186,BANCO SUPERVIELLE S.A.,9 DE JULIO 1745,LANÚS ESTE,B1820KJM,11,52971230,,NO,-34.7122,-58.3844
1187,BANCO SUPERVIELLE S.A.,AV 25 DE MAYO 525,LANÚS ESTE,B1824NMF,11,42251217,,NO,-33.65802,-65.464075
1188,BANCO SANTANDER ARGENTINA S.A.,AV 9 DE JULIO 1472 PB DPTO: 1,LANÚS ESTE,B1820KJH,,,,NO,34.710279,58.387116
1189,BANCO SUPERVIELLE S.A.,AV H YRIGOYEN 5201,LANÚS ESTE,B1824ABU,11,52972970,,NO,-34.7146,-58.3931
1190,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,AV HIPOLITO YRIGOYEN 4227,LANÚS ESTE,B1824AAL,,,,NO,-34.703797,-58.391974
1191,BANCO SUPERVIELLE S.A.,AV HIPOLITO YRIGOYEN 4694,LANÚS ESTE,B1824ABC,11,52972130,,NO,-34.7095,-58.392
1192,BANCO SUPERVIELLE S.A.,AV. 25 DE MAYO 525,LANÚS ESTE,B1824NMF,11,42251217,,NO,-33.65802,-65.464075
1193,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV. 9 DE JULIO 1545,LANÚS ESTE,B1820KJG,,,,NO,-34.709905,-58.38767
1194,BANCO SUPERVIELLE S.A.,AV. H. YRIGOYEN 5201,LANÚS ESTE,B1824ABU,11,52972970,,NO,-34.7146,-58.3931
1195,BANCO SANTANDER ARGENTINA S.A.,GENERAL ARIAS 2001 PB DPTO: 1,LANÚS ESTE,B1825ASK,,,,NO,34.716467,58.383971
1196,BANCO CREDICOOP COOPERATIVO LIMITADO,GRAL. O HIGGINS 2071,LANÚS ESTE,B1820APW,11,42477670,42477670,NO,-34.70977,-58.388893
1197,BANCO CREDICOOP COOPERATIVO LIMITADO,GRAL. O HIGGINS 2071,LANÚS ESTE,B1820APW,,,,NO,-34.70977,-58.388893
1198,BANCO SUPERVIELLE S.A.,H. YRIGOYEN 4275,LANÚS ESTE,B1824AAL,11,52972100,,NO,-34.7044,-58.3919
1199,BANCO SANTANDER ARGENTINA S.A.,AV HIPOLITO YRIGOYEN 3703 PB DPTO: 1,LANÚS OESTE,B1824AAG,,,,NO,34.697693,58.391901
1200,BANCO COMAFI SOCIEDAD ANONIMA,AV HIPOLITO YRIGOYEN 4473,LANÚS OESTE,B1824DQE,,,,NO,-34.706473,-58.391861
1201,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. 25 DE MAYO 552,LANÚS OESTE,B1824NMF,,,,NO,-34.707408,-58.399454
1202,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 9 DE JULIO 1165,LANÚS OESTE,B1820KJA,,,,NO,-34.70814,-58.38988
1203,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 9 DE JULIO 1165,LANÚS OESTE,B1820KJA,,,,NO,-34.708463,-58.389893
1204,HSBC BANK ARGENTINA S.A.,AV. H.YRIGOYEN 4261,LANÚS OESTE,B1824AAL,11,42499461,,NO,-34.704209,-58.391925
1205,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. HIPOLITO YRIGOYEN 3863,LANÚS OESTE,B1824AAH,,,,NO,-34.700013,-58.392451
1206,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. HIPOLITO YRIGOYEN 4282,LANÚS OESTE,B1824AAY,,,,NO,-34.704438,-58.391847
1207,BANCO HIPOTECARIO S.A.,AV. HIPOLITO YRIGOYEN 4619,LANÚS OESTE,B1824ABC,,,,NO,-34.708503,-58.391829
1208,BANCO COLUMBIA S.A.,AV. HIPÓLITO YRIGOYEN 4765,LANÚS OESTE,B1824ABD,,,,NO,-34.710244,-58.392149
1209,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. SAN MARTIN 3415,LANÚS OESTE,B1824EKA,,,,NO,-34.706704,-58.417759
1210,BANCO ITAU ARGENTINA S.A.,AVENIDA HIPOLITO YRIGOYEN 4189 DPTO: OFICINA,LANÚS OESTE,B1824AAK,11,42257942,42257942,NO,-34.703324,-58.391969
1211,BANCO COMAFI SOCIEDAD ANONIMA,AVENIDA HIPOLITO YRIGOYEN 4473 PB DPTO: LOCAL,LANÚS OESTE,B1824ABA,,,,NO,-34.706473,-58.391861
1212,HSBC BANK ARGENTINA S.A.,BERNARDINO RIVADAVIA 2602,LANÚS OESTE,B1824AAL,11,42499461,,NO,-34.704209,-58.391925
1213,BANCO SANTANDER ARGENTINA S.A.,CNEL OSORIO 3057 PB DPTO: 1,LANÚS OESTE,B1824HTQ,,,,NO,34.68078,58.435503
1214,BANCO MACRO S.A.,HIPOLITO YIRIGOYEN 4249 PB,LANÚS OESTE,B1824AAL,,,,NO,-34.703889,-58.391961
1215,BANCO DE LA PROVINCIA DE BUENOS AIRES,JOSE RUCCI 2352,LANÚS OESTE,B1824GYF,,,,NO,-34.683806,-58.42308
1216,BANCO DE LA NACION ARGENTINA,AV. SAN MARTIN 1100,LAPRIDA,B7414BWV,,,,NO,-37.54439,-607.9994
1217,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. SAN MARTIN 1102,LAPRIDA,B7414BWW,,,,NO,-37.544537,-60.800032
1218,BANCO DE LA PROVINCIA DE BUENOS AIRES,SARMIENTO 312,LAS CARABELAS,B2703ASF,2475,497289,497144,NO,-34.036287,-60.869329
1219,BANCO SANTANDER ARGENTINA S.A.,AV DEL CARMEN 540 PB DPTO: 1,LAS FLORES,B7200BKR,,,,NO,36.013889,59.098376
1220,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV SAN MARTIN 529,LAS FLORES,B7200CVF,,,,NO,-36.014859,-59.100296
1221,BANCO DE LA NACION ARGENTINA,AV. GRAL PAZ 374,LAS FLORES,B7200BOQ,,,,NO,-36.01355,-590.97701
1222,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. SAN MARTIN 551 Y GENERAL PAZ,LAS FLORES,B7200BOR,,,,NO,-33.749892,-59.933167
1223,BANCO CREDICOOP COOPERATIVO LIMITADO,SAN MARTIN 450,LAS FLORES,B7200CVR,,,,NO,-36.013658,-59.101109
1224,BANCO CREDICOOP COOPERATIVO LIMITADO,SAN MARTIN 450,LAS FLORES,B7200CVR,2244,453852,453852,NO,-36.013658,-59.101109
1225,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 26 885,LAS TONINAS,B7106AII,,,,NO,-36.533485,-56.701645
1226,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 26 885,LAS TONINAS,B7106AII,223,4994500 int 44017,,NO,-36.488055,-56.701862
1227,BANCO DE LA PROVINCIA DE BUENOS AIRES,ROLDAN 340,LEANDRO N. ALEM,B6032AJH,,,,NO,-34.520489,-61.391602
1228,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. EVA PERON 3861,LIBERTAD,B1716CHD,,,,NO,-34.688056,-58.686667
1229,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. EVA PERON 3861 Y AV. CALLE REAL,LIBERTAD,B1716CHD,220,4947050 int 15047,,NO,-34.687883,-58.686626
1230,BANCO DE LA NACION ARGENTINA,AV. 11 408,LIMA,B2806ADE,,,,NO,-34.045156,-591.99284
1231,BANCO DE LA NACION ARGENTINA,AV. 11 408,LIMA,B2806ADE,,,,NO,-34.04516,-591.99284
1232,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,9 DE JULIO 118,LINCOLN,B6070ACO,,,,NO,-34.86889,-61.528645
1233,BANCO SANTANDER ARGENTINA S.A.,AV 9 DE JULIO 128 PB DPTO: 1,LINCOLN,B6070ACO,,,,NO,34.868981,61.528532
1234,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. 25 DE MAYO 95,LINCOLN,B6070AAA,2355,431446,431446,NO,-34.866924,-61.531051
1235,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. 25 DE MAYO 95,LINCOLN,B6070AAA,,,,NO,-34.866924,-61.531051
1236,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. LEANDRO N ALEM 1000 Y MITRE,LINCOLN,B6070AFW,,,,NO,-34.867835,-61.534402
1237,BANCO DE LA NACION ARGENTINA,AV. LEANDRO N. ALEM 1200,LINCOLN,B6070AFY,,,,NO,-34.86942,-615.2946
1238,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. SAN MARTIN 141,LINCOLN,B6073AVB,2355,422016,,NO,-35.08979,-61.512329
1239,BANCO DE LA PROVINCIA DE BUENOS AIRES,BARTOLOME MITRE 125,LINCOLN,B6070CMC,,,,NO,-34.867835,-61.534402
1240,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 44 Y CALLE 197,LISANDRO OLMOS,B1901CSV,221,4961318,1961352,NO,-34.995333,-58.048085
1241,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. 44 Y CALLE 197,LISANDRO OLMOS,B1901CSV,,,,NO,-34.995439,-58.048225
1242,BANCO SANTANDER ARGENTINA S.A.,ANTARTIDA ARGENTINA 2715 PB DPTO: 1,LLAVALLOL,B1836APA,,,,NO,34.803598,58.43652
1243,BANCO PIANO S.A.,AV ANTARTIDA ARGENTINA 1639,LLAVALLOL,B1836AOC,,,,NO,34.509256,58.425051
1244,BANCO PIANO S.A.,AV ANTARTIDA ARGENTINA 1639,LLAVALLOL,B1836AOC,,,,NO,34.798062,58.425051
1245,BANCO BBVA ARGENTINA S.A.,AV. ANT. ARGENTINA 1770/76,LLAVALLOL,B1836AOQ,,,,NO,-34.798893,-58.426617
1246,BANCO BBVA ARGENTINA S.A.,AV. ANT. ARGENTINA 1770/76,LLAVALLOL,B1836AOQ,11,43416477,,NO,-34.798893,-58.426617
1247,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. ANTARTIDA ARGENTINA Y CHARLONE,LLAVALLOL,B1836AOW,,,,NO,-34.797735,-58.424523
1248,BANCO DE LA NACION ARGENTINA,AV. ANTARTIDA ARGENTINA 1712,LLAVALLOL,B1836AOQ,,,,NO,-34.798548,-584.25939
1249,BANCO SANTANDER ARGENTINA S.A.,BAHIA BLANCA 644 PB DPTO: 1,LLAVALLOL,B1836GDN,,,,NO,34.810591,58.433591
1250,BANCO SANTANDER ARGENTINA S.A.,AV CAMPOS 102 PB DPTO: 1,LOBERIA,B7635CUO,,,,NO,38.162331,58.781971
1251,BANCO DE LA NACION ARGENTINA,AV. SAN MARTIN 202,LOBERIA,B7635BAP,,,,NO,-38.164964,-587.80611
1252,BANCO DE LA NACION ARGENTINA,AV. SAN MARTIN 202,LOBERIA,B7635BAP,,,,NO,-38.16496,-587.80611
1253,BANCO DE LA PROVINCIA DE BUENOS AIRES,AV. SARMIENTO 1,LOBERIA,B7635BIA,2261,442238 int 44821,442238,NO,-38.163494,-58.783211
1254,BANCO DE LA PROVINCIA DE BUENOS AIRES,"AV. SARMIENTO 1 Y AV, MITRE",LOBERIA,B7635BIA,,,,NO,-38.163499,-58.783069
1255,BANCO DE LA PROVINCIA DE BUENOS AIRES,9 DE JULIO Y RIVADAVIA,LOBOS,B7240FAF,,,,NO,-35.18491,-59.095883
1256,BANCO DE LA PROVINCIA DE BUENOS AIRES,9 DE JULIO Y RIVADAVIA,LOBOS,B7240FAF,227,430240 int 17067,430292,NO,-35.184894,-59.096228
1257,BANCO DE LA PROVINCIA DE BUENOS AIRES,9 DE JULIO Y RIVADAVIA,LOBOS,B7240FAD,227,430240 int 17067,430211,NO,-35.18491,-59.095883
1258,BANCO SANTANDER ARGENTINA S.A.,RIVADAVIA 57 PB DPTO: 1,LOBOS,B7240AKC,,,,NO,35.186278,59.096236
1259,BANCO DE LA NACION ARGENTINA,SALGADO,LOBOS,B7240AAA,,,,NO,-35.18595,-591.06717
1260,BANCO DE LA PROVINCIA DE BUENOS AIRES,AVENIDA LIBERTADOR 6200,LOMA HERMOSA,B1653IVV,11,4769422,,NO,-34.553131,-58.584928
1261,BANCO CREDICOOP COOPERATIVO LIMITADO,DIAGONAL 133 6115,LOMA HERMOSA,B1657BHA,11,47696022,47696022,NO,-34.561744,-58.588989
1262,BANCO CREDICOOP COOPERATIVO LIMITADO,DIAGONAL 133 6115,LOMA HERMOSA,B1657BHA,,,,NO,-34.561744,-58.588989
1263,BANCO INDUSTRIAL S.A.,LAS GARDENIAS 5932,LOMA HERMOSA,C1041AAL,11,48415395,,NO,34.561572,58.595967
1264,BANCO INDUSTRIAL S.A.,LAS GARDENIAS 5932,LOMA HERMOSA,B1655EZD,,,,NO,34.561572,58.595967
1265,BANCO DE LA PROVINCIA DE BUENOS AIRES,RUTA 8 9765,LOMA HERMOSA,B1692ASA,,,,NO,-34.562722,-58.610865
1266,BANCO ITAU ARGENTINA S.A.,"RUTA 8 KM 21,6 DPTO: OFICINA",LOMA HERMOSA,C1414CEF,11,48588399,48588399,NO,-34.602283,-58.450012
1267,BANCO CREDICOOP COOPERATIVO LIMITADO,"COLECTORA ESTE 55,500",LOMA VERDE,B1625KSD,,,,NO,-34.324201,-58.850314
1268,BANCO DE LA PROVINCIA DE BUENOS AIRES,SAN MARTIN 592,LOMA VERDE,B1981AMB,223,444476,442600,NO,-35.27461,-58.401562
1269,BANCO SUPERVIELLE S.A.,AV H YRIGOYEN 8499,LOMAS DE ZAMORA,B1832BQD,11,52972640,,NO,-34.753305,-58.401051
1270,BANCO COLUMBIA S.A.,AV HIPOLITO YRIGOYEN 8158,LOMAS DE ZAMORA,B1832BQZ,,,,NO,-34.750522,-58.400286
1271,BANCO SANTANDER ARGENTINA S.A.,AV HIPOLITO YRIGOYEN 8820 PB DPTO: 1,LOMAS DE ZAMORA,B1832BQU,,,,NO,34.758421,58.401991
1272,BANCO HIPOTECARIO S.A.,AV HIPOLITO YRIGOYEN 9205,LOMAS DE ZAMORA,B1832BQL,,,,NO,-34.762719,-58.403224
1273,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV HIPOLITO YRIGOYEN 9210,LOMAS DE ZAMORA,B1828CGR,,,,NO,-34.76288,-58.405138
1274,BANCO SUPERVIELLE S.A.,AV MEEKS 249,LOMAS DE ZAMORA,B1832DEE,11,55545900,,NO,-34.763944,-58.398601
1275,BANCO SUPERVIELLE S.A.,AV. H. YRIGOYEN 8499,LOMAS DE ZAMORA,B1832BQD,11,52972640,,NO,-34.753305,-58.401051
1276,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,AV. H. YRIGOYEN 8504,LOMAS DE ZAMORA,B1832IGE,,,,NO,-34.754584,-58.401217
1277,BANCO COLUMBIA S.A.,AV. HIPÓLITO YRIGOYEN 8158/62,LOMAS DE ZAMORA,B1832BQZ,,,,NO,-34.750522,-58.400286
1278,BANCO SANTANDER ARGENTINA S.A.,AV. LEANDRO N ALEM 18 PB DPTO: 1,LOMAS DE ZAMORA,B1832BOB,,,,NO,34.760627,58.399611
1279,BANCO DE LA NACION ARGENTINA,AV. LEANDRO N. ALEM 15,LOMAS DE ZAMORA,B1832BOA,,,,NO,-34.76063,-583.9957
1280,BANCO DE LA NACION ARGENTINA,AV. LEANDRO N. ALEM 15,LOMAS DE ZAMORA,B1832BOA,,,,NO,-34.760625,-583.9957
1281,BANCO BBVA ARGENTINA S.A.,AV. LEANDRO N. ALEM 76,LOMAS DE ZAMORA,B1832BOB,11,43407080,,NO,-34.759903,-58.399517
1282,BANCO BBVA ARGENTINA S.A.,AV. LEANDRO N. ALEM 76,LOMAS DE ZAMORA,B1832BOB,,,,NO,-34.759903,-58.399517
1283,BANCO MACRO S.A.,AV. MEEKS 156 PB,LOMAS DE ZAMORA,B1832DED,,,,NO,-34.763109,-58.39862
1284,BANCO DE LA NACION ARGENTINA,AV. MEEKS 256,LOMAS DE ZAMORA,B1832DEF,,,,NO,-34.764034,-583.98559
1285,BANCO DE LA PROVINCIA DE BUENOS AIRES,BALCARCE 351,LOMAS DE ZAMORA,B1832GVG,,,,NO,-34.76168,-58.392881
1286,BANCO ITAU ARGENTINA S.A.,BOEDO 99 DPTO: OFICINA,LOMAS DE ZAMORA,B1832HRA,,,,NO,-34.723661,-58.256528
1287,BANCO PATAGONIA S.A.,CAMINO DE CINTURA Y JUAN XXIII S/N,LOMAS DE ZAMORA,B1832IVD,,,,NO,-37.77,-58.454
1288,BANCO DE LA PROVINCIA DE BUENOS AIRES,CAMPANA 0000001792,LOMAS DE ZAMORA,B1832ITR,,,,NO,-34.714258,-58.45655
1289,BANCO HIPOTECARIO S.A.,CERRITO,LOMAS DE ZAMORA,B1832KIJ,,,,NO,-34.757279,-58.37848
1290,BANCO SUPERVIELLE S.A.,COLOMBRES 160,LOMAS DE ZAMORA,B1832JAB,11,52972160,,NO,-34.764,-58.4
1291,BANCO DE LA PROVINCIA DE BUENOS AIRES,DIAGONAL 61 0000002000,LOMAS DE ZAMORA,B1827DMP,,,,NO,-34.745215,-58.479906
1292,BANCO DE LA PROVINCIA DE BUENOS AIRES,FRANCISCO SIRITTO 0000000010,LOMAS DE ZAMORA,B1832FVB,,,,NO,-34.766084,-58.434438
1293,BANCO PATAGONIA S.A.,GORRITI 148,LOMAS DE ZAMORA,B1832IVD,,,,NO,-34.762046,-58.399122
1294,BANCO DE LA CIUDAD DE BUENOS AIRES,GORRITI 276,LOMAS DE ZAMORA,B1832IVF,11,43298600 int 2834,,NO,-34.761916,-58.400867
1295,BANCO DE LA CIUDAD DE BUENOS AIRES,GORRITI 276 PB,LOMAS DE ZAMORA,B1832IVF,11,43298600,,NO,-34.761916,-58.400867
1296,BANCO MACRO S.A.,GRAL. LAS HERAS 2200 PB,LOMAS DE ZAMORA,B1832ITR,,,,NO,-34.746286,-58.425242
1297,BANCO COMAFI SOCIEDAD ANONIMA,ITALIA 161,LOMAS DE ZAMORA,B1832DGC,,,,NO,-34.762415,-58.401935
1298,BANCO COMAFI SOCIEDAD ANONIMA,ITALIA 161,LOMAS DE ZAMORA,B1832IVH,,,,NO,-34.761681,-58.402586
1299,HSBC BANK ARGENTINA S.A.,ITALIA 56,LOMAS DE ZAMORA,B1832DGB,11,42444554,,NO,-34.761309,-58.401153
1300,BANCO DE LA PROVINCIA DE BUENOS AIRES,LAPRIDA 200,LOMAS DE ZAMORA,B1832HOD,11,42394220,,NO,-34.760861,-58.9955
1301,BANCO DE LA PROVINCIA DE BUENOS AIRES,LAPRIDA 200,LOMAS DE ZAMORA,B1832DFB,,,,NO,-34.760748,-58.399603
1302,COMPAÑIA FINANCIERA ARGENTINA S.A.,LAPRIDA 280,LOMAS DE ZAMORA,B1832HOF,,,,NO,-34.760657,-58.400729
1303,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,LAPRIDA 402 Y AV HIPOLITO YRIGOYEN,LOMAS DE ZAMORA,B1832HOJ,,,,NO,-34.760438,-58.402606
1304,BANCO CREDICOOP COOPERATIVO LIMITADO,LAPRIDA 444,LOMAS DE ZAMORA,B1832HOJ,11,42434193,42434193,NO,-34.760343,-58.403122
1305,BANCO CREDICOOP COOPERATIVO LIMITADO,LAPRIDA 444,LOMAS DE ZAMORA,B1832HOJ,,,,NO,-34.760343,-58.403122
1306,BANCO DE LA PROVINCIA DE BUENOS AIRES,LAS HERAS 0000002200,LOMAS DE ZAMORA,B1832ITR,,,,NO,-34.745338,-58.427011
1307,BANCO DE LA NACION ARGENTINA,LEANDRO N. ALEM 15,LOMAS DE ZAMORA,B1832BOA,,,,NO,-34.76063,-583.9957
1308,BANCO DE GALICIA Y BUENOS AIRES S.A.U.,LORIA 187,LOMAS DE ZAMORA,B1832IXC,,,,NO,-34.7633,-58.3988
1309,BANCO DE LA PROVINCIA DE BUENOS AIRES,MANUEL CASTRO 292,LOMAS DE ZAMORA,B1832BSF,11,42394220,,NO,-34.756669,-58.403319
1310,BANCO DE LA PROVINCIA DE BUENOS AIRES,MANUEL CASTRO 292,LOMAS DE ZAMORA,B1832BSF,11,42394220,,NO,-34.75666,-58.403319
1311,BANCO DE LA NACION ARGENTINA,OLIDEN 452,LOMAS DE ZAMORA,B1832MIB,,,,NO,-34.764673,-584.034179
1312,BANCO CREDICOOP COOPERATIVO LIMITADO,AV. B. GRAL. ROSAS 1010,LOMAS DEL MIRADOR,B1752DRX,,,,NO,-34.667708,-58.531575
